X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-3.618861,40.5525,7817009,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,"CL REAL  (ANTIGUA N-1), 120",I,-3.618861,40.5525,1.349,1.239,,,1.269,,,,1.489,,,,REPSOL,P,OM,"L-V: 06:00-23:00; S-D: 07:00-23:00","L-V: 06:00-23:00; S-D: 07:00-23:00",,2019-11-19T00:00:00.000Z
-3.610083,40.551972,7817010,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,"AVENIDA PIRINEOS (DE LOS), 21",D,-3.610083,40.551972,1.287,1.147,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.622917,40.545917,7817011,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,"PASEO EUROPA, 22",D,-3.622917,40.545917,1.297,1.169,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.61075,40.54775,7817012,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,"AVENIDA FUENTENUEVA, 1",N,-3.61075,40.54775,1.359,1.249,,,1.339,,,,1.509,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.605472,40.565556,7817013,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,CARRETERA ANTIGUA N-I CV CAMINO REDESA KM. S/N,N,-3.605472,40.565556,1.359,1.249,,,1.339,,,,1.509,,,,SHELL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.622861,40.559389,7817014,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,"AVENIDA TENERIFE, 10",D,-3.622861,40.559389,1.287,1.147,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.62175,40.559528,7817015,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,"AVENIDA TENERIFE (DE), 14",N,-3.62175,40.559528,1.309,1.179,,,1.209,,,,1.424,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.578833,40.608417,7817016,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,"AUTOVIA NACIONAL I KM. 26,200",D,-3.578833,40.608417,,,,,,,,,,0.860000,0.840000,,HAM,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.581778,40.590889,7817017,MADRID,SAN SEBASTIÁN DE LOS REYES,SAN SEBASTIAN DE LOS REYES,28700,"N-I (MADRID-BURGOS) km 24,100",D,-3.581778,40.590889,,1.249,,,,,,,,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.617861,41.040139,7817018,MADRID,SERNA DEL MONTE (LA),SERNA DEL MONTE (LA),28737,AUTOVIA A-I KM. 81,I,-3.617861,41.040139,1.369,1.279,,,1.359,,,,1.509,,,,SHELL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.617222,41.034972,7817019,MADRID,SERNA DEL MONTE (LA),SERNA DEL MONTE (LA),28737,"AUTOVIA N-1 KM. 80,200",D,-3.617222,41.034972,1.349,1.269,,,,,,,1.489,,,,BP LA SERNA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-4.018306,40.338972,7817020,MADRID,SEVILLA LA NUEVA,SEVILLA LA NUEVA,28609,CARRETERA M-600 KM. 44,I,-4.018306,40.338972,1.335,1.259,,,1.329,,,,1.444,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-4.019111,40.338556,7817021,MADRID,SEVILLA LA NUEVA,SEVILLA LA NUEVA,28609,CARRETERA M-600 KM. 44,D,-4.019111,40.338556,1.335,1.259,,,1.329,,,,1.444,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.580806,41.134917,7817022,MADRID,SOMOSIERRA,SOMOSIERRA,28756,"AUTOVIA A-1 KM. 92,5",D,-3.580806,41.134917,1.349,1.269,,,1.329,,,,1.464,,,,CEPSA,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00,,2019-11-19T00:00:00.000Z
-3.791778,40.717528,7817023,MADRID,SOTO DEL REAL,SOTO DEL REAL,28791,CARRETERA M-609 KM. 3,D,-3.791778,40.717528,1.349,1.279,,,1.369,,,,1.489,,,,BP SOTO I,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-3.792806,40.717917,7817024,MADRID,SOTO DEL REAL,SOTO DEL REAL,28791,CARRETERA M-609 KM. 3,I,-3.792806,40.717917,1.349,1.279,,,1.369,,,,1.489,,,,BP E.S. SOTO II (IZQDO),P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-3.319472,40.242639,7817025,MADRID,TIELMES,TIELMES,28550,"AVENIDA FERROCARRIL (DEL), 1",D,-3.319472,40.242639,1.339,1.269,0.899000,,1.329,,,,,,,,TIELMES S.L.,P,dm,"L-V: 06:00-23:00; S-D: 07:00-22:59","L-V: 06:00-23:00; S-D: 07:00-22:59",,2019-11-19T00:00:00.000Z
-3.468667,40.460833,7817026,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"CALLE LONDRES, 30",N,-3.468667,40.460833,1.319,1.249,,,1.289,,,,,,,,BP GASOLEOS TORREJÓN,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.446389,40.463667,7817027,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"AVENIDA CONSTITUCION, 225",I,-3.446389,40.463667,1.349,1.275,,,1.335,,,,,,,,CEPSA,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-3.465056,40.459111,7817028,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"AVENIDA CONSTITUCION, 167",I,-3.465056,40.459111,1.349,1.275,,,1.335,,,,1.464,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.480694,40.4735,7817029,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,TORREJON A AJALVIR km 3.1,I,-3.480694,40.4735,1.235,1.171,,,1.198,,,,1.355,,,,ALCAMPO,P,dm,"L-V: 06:00-00:30; S-D: 08:00-00:30","L-V: 06:00-00:30; S-D: 08:00-00:30",,2019-11-19T00:00:00.000Z
-3.463722,40.442083,7817030,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"CARRETERA DE TORREJON A LOECHES KM. 1,100",N,-3.463722,40.442083,1.339,1.279,,,1.309,,,,1.459,,,,BP SANTILLANA,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.470861,40.450333,7817031,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"CALLE LOECHES, S/N",N,-3.470861,40.450333,1.299,1.229,,,1.259,,,,,,,,CARREFOUR,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.467361,40.454861,7817032,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"CALLE SOLANA DE LA, 17",N,-3.467361,40.454861,1.289,1.209,,,1.239,,,,1.419,,,,PETROKAL,P,dm,"L-S: 06:00-23:00; D: 08:00-22:00","L-S: 06:00-23:00; D: 08:00-22:00",,2019-11-19T00:00:00.000Z
-3.466611,40.458389,7817033,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"AVENIDA DE LA CONSTITUCION, 108",N,-3.466611,40.458389,1.309,1.229,,,1.299,,,,1.439,,,,GALP,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.483278,40.446083,7817034,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"AVENIDA DE LAS ESTACIONES, 2",D,-3.483278,40.446083,1.359,1.279,,,1.359,,,,1.499,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.427417,40.472444,7817035,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"POLIGONO CASABLANCA C/JACINTO BENAVENTE, 6",N,-3.427417,40.472444,1.299,1.199,,,,,,,,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.458056,40.452028,7817036,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"AVENIDA DE LA CIRCUNVALACION, 24",N,-3.458056,40.452028,1.349,1.269,,,1.349,,,,1.489,,,,SHELL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.439,40.465694,7817037,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"AVENIDA DE LA CONSTITUCION, 262",N,-3.439,40.465694,1.349,1.279,,,1.359,1.489000,,,1.489,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.482806,40.456694,7817038,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"AVENIDA DE LAS FRONTERAS, S/N",N,-3.482806,40.456694,1.349,1.274,,,1.364,,,,1.491,,,,BP SARDINERO,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.461778,40.455806,7817039,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"CALLE SOLANA, 56",D,-3.461778,40.455806,1.259,1.179,,,,,,,,,,,STORE FUEL ,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.481333,40.447361,7817040,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"AVENIDA DEL SOL, S,N",D,-3.481333,40.447361,1.349,1.275,,,1.335,,,,1.464,,,,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59,,2019-11-19T00:00:00.000Z
-3.462361,40.445056,7817041,MADRID,TORREJÓN DE ARDOZ,TORREJON DE ARDOZ,28850,"POZO DE LAS NIEVES, S.N.",N,-3.462361,40.445056,1.349,1.275,,,1.285,,,,1.464,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.436556,40.478944,7817042,MADRID,TORREJÓN DE ARDOZ,BASE AEREA,28850,CARRETERA DE LA BASE KM. S/N,N,-3.436556,40.478944,1.257,1.189,,,,,,,,,,,LAVAPLUS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.436694,40.471139,7817043,MADRID,TORREJÓN DE ARDOZ,CASABLANCA,28850,"CALLE MARIO VARGAS LLOSA, 4",D,-3.436694,40.471139,1.239,1.153,,,,,,,,,,,FAST FUEL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.798917,40.203472,7817044,MADRID,TORREJÓN DE LA CALZADA,TORREJON DE LA CALZADA,28991,"CALLE GENERALISIMO, 1",D,-3.798917,40.203472,1.359,1.269,,,1.329,,,,,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.798556,40.203083,7817045,MADRID,TORREJÓN DE LA CALZADA,TORREJON DE LA CALZADA,28991,"CALLE GENERALISIMO, 1",I,-3.798556,40.203083,1.359,1.269,,,1.329,,,,,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.764389,40.188056,7817046,MADRID,TORREJÓN DE VELASCO,TORREJON DE VELASCO,28990,CARRETERA C-404 KM. 28,D,-3.764389,40.188056,1.329,1.269,,,1.309,,,,,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-3.725222,40.182444,7817047,MADRID,TORREJÓN DE VELASCO,TORREJON DE VELASCO,28990,CARRETERA M-404 KM. 31,I,-3.725222,40.182444,1.319,1.249,0.989000,,1.299,,,,,,,,CEPSA,P,dm,"L-V: 07:00-23:00; S: 08:00-22:00; D: 09:00-22:00","L-V: 07:00-23:00; S: 08:00-22:00; D: 09:00-22:00",,2019-11-19T00:00:00.000Z
-3.537556,40.822111,7817048,MADRID,TORRELAGUNA,TORRELAGUNA,28180,"CALLE MALACUERA, 63",D,-3.537556,40.822111,1.339,1.249,,,1.299,,,,,,,,REPSOL,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2019-11-19T00:00:00.000Z
-3.927806,40.574722,7817049,MADRID,TORRELODONES,TORRELODONES,28250,"CALLE CAMINO DE VALLADOLID, 1",N,-3.927806,40.574722,1.349,1.279,,,1.359,,,,,,,,CAMPSA,P,OM,L-S: 08:00-14:00 y 15:30-20:30,L-S: 08:00-14:00 y 15:30-20:30,,2019-11-19T00:00:00.000Z
-3.917333,40.568222,7817050,MADRID,TORRELODONES,TORRELODONES,28250,"CR A-6, 28,2",I,-3.917333,40.568222,1.359,1.309,,,1.389,,,,1.499,,,,REPSOL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.36975,40.40725,7817051,MADRID,TORRES DE LA ALAMEDA,TORRES DE LA ALAMEDA,28813,"MADRID Nº 3, POL.IND.",N,-3.36975,40.40725,1.349,1.274,,,1.364,,,,1.499,,,,SHELL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.371361,40.408222,7817052,MADRID,TORRES DE LA ALAMEDA,TORRES DE LA ALAMEDA,28813,"CALLE BRUSELAS, 4",D,-3.371361,40.408222,1.25,1.165,,,,,,,,,,,GREEN GAS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.703333,40.614194,7817053,MADRID,TRES CANTOS,TRES CANTOS,28760,"CALLE YUNQUE, 6",D,-3.703333,40.614194,1.292,1.222,,,1.282,,,,1.407,,,,CEPSA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.704111,40.613361,7817054,MADRID,TRES CANTOS,TRES CANTOS,28760,"CL AVENIDA ARTESANOS, 40",D,-3.704111,40.613361,1.339,1.269,,,,,,,1.479,,,,REPSOL,P,dm,L-S: 07:30-20:30,L-S: 07:30-20:30,,2019-11-19T00:00:00.000Z
-3.703389,40.614917,7817055,MADRID,TRES CANTOS,TRES CANTOS,28760,"CL AV DE LA INDUSTRIA, 58",D,-3.703389,40.614917,1.339,1.269,,,1.329,,,,1.479,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.699444,40.61425,7817056,MADRID,TRES CANTOS,TRES CANTOS,28760,"CL AVDA DE LA INDUSTRIA, 33",D,-3.699444,40.61425,1.339,1.279,,,1.349,,,,1.479,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.698194,40.605667,7817057,MADRID,TRES CANTOS,TRES CANTOS,28760,"AVENIDA INDUSTRIA (DE LA), S/N",N,-3.698194,40.605667,1.349,1.279,,,1.369,,,,1.491,,,,BP TRES CANTOS,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.702306,40.614472,7817058,MADRID,TRES CANTOS,TRES CANTOS,28760,"AVENIDA INDUSTRIA (DE LA), 52",D,-3.702306,40.614472,1.247,1.177,,,,,,,,,,,PLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-4.10975,40.543472,7817059,MADRID,VALDEMORILLO,VALDEMORILLO,28210,CARRETERA M-600 KM. 14,N,-4.10975,40.543472,1.354,1.279,,,1.359,,,,1.494,,,,SHELL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-4.059806,40.499472,7817060,MADRID,VALDEMORILLO,VALDEMORILLO,28210,"CALLE SAN JUAN, 38",D,-4.059806,40.499472,1.345,1.279,,,1.359,,,,1.485,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.677861,40.184056,7817061,MADRID,VALDEMORO,VALDEMORO,28340,"PASEO JUNCAREJO/CL DE AGORA, 0",N,-3.677861,40.184056,1.349,1.249,,,1.349,,,,1.501,,,,BP VALDEMORO,P,dm,L: 06:00-00:00,L: 06:00-00:00,,2019-11-19T00:00:00.000Z
-3.677444,40.198417,7817062,MADRID,VALDEMORO,VALDEMORO,28340,CL.TENERIAS Nº 50,N,-3.677444,40.198417,1.349,1.249,,,1.329,,,,1.489,,,,SHELL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-3.683972,40.184389,7817063,MADRID,VALDEMORO,VALDEMORO,28340,"RONDA COMUNIDADES (DE LAS), 107",N,-3.683972,40.184389,1.278,1.178,,,,,,,,,,,LAS PALMERAS,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.692694,40.1855,7817064,MADRID,VALDEMORO,VALDEMORO,28340,"CALLE AGUADO, 11",N,-3.692694,40.1855,1.329,1.229,,,1.299,,,,1.474,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.664694,40.16325,7817065,MADRID,VALDEMORO,VALDEMORO,28340,"CALLE NARCISO MONTURIOL, 32",D,-3.664694,40.16325,1.354,1.264,,,1.334,,,,,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.684139,40.206167,7817066,MADRID,VALDEMORO,VALDEMORO,28340,"AVENIDA MADRID (DE), 6",N,-3.684139,40.206167,1.264,1.174,,,,,,,,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.669028,40.177472,7817067,MADRID,VALDEMORO,VALDEMORO,28340,"CARRETERA ANDALUCIA KM. 28,230",D,-3.669028,40.177472,1.329,1.255,,,1.305,,,,1.453,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.665583,40.171972,7817068,MADRID,VALDEMORO,VALDEMORO,28340,"AVENIDA ANDALUCIA DE, 519",D,-3.665583,40.171972,1.279,1.199,,,,,,,,,,,SUPER GASOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.684444,40.208194,7817069,MADRID,VALDEMORO,VALDEMORO,28340,"AVENIDA MADRID (DE), 7",D,-3.684444,40.208194,1.279,1.179,,,,,,,,,,,LCH LOW COST,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.669472,40.165972,7817070,MADRID,VALDEMORO,VALDEMORO,28340,"CALLE ARTURO DUPERIER, S/N",N,-3.669472,40.165972,1.285,1.209,,,1.249,,,,1.419,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.676694,40.198944,7817071,MADRID,VALDEMORO,VALDEMORO,28340,"AVENIDA ANDALUCIA (DE), 118",D,-3.676694,40.198944,1.216,1.138,,,,,,,1.378,,,,E. LECLERC,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.692417,40.194778,7817072,MADRID,VALDEMORO,VALDEMORO,28340,"CALLE ROSALIA DE CASTRO, 14",D,-3.692417,40.194778,1.349,1.249,,,1.339,,,,1.491,,,,BP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.6735,40.1895,7817073,MADRID,VALDEMORO,VALDEMORO,28340,"AVENIDA ANDALUCIA, 7",D,-3.6735,40.1895,1.359,1.259,,,1.319,,,,,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.664889,40.164556,7817074,MADRID,VALDEMORO,VALMOR-ROMPECUBAS,28340,"CALLE NARCISO MONTURIOL, 30",D,-3.664889,40.164556,1.216,1.138,,,1.178,,,,,,,,E-LECLERC,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.509111,40.701861,7817075,MADRID,VALDETORRES DE JARAMA,VALDETORRES DE JARAMA,28150,"CALLE ARROYO DE LA HIRUELA, 2",D,-3.509111,40.701861,1.339,1.249,,,1.309,,,,1.47,,,,BASIC,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-11-19T00:00:00.000Z
-3.47675,40.351694,7817076,MADRID,VELILLA DE SAN ANTONIO,VELILLA DE SAN ANTONIO,28891,"CARRETERA M-208 KM. 3,800",D,-3.47675,40.351694,1.349,1.275,,,1.335,,,,1.464,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.617222,40.793611,7817077,MADRID,VENTURADA,VENTURADA,28729,AUTOVIA E-5/A-1 KM. 49,D,-3.617222,40.793611,1.369,1.279,,,1.359,,,,1.489,,,,REPSOL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-11-19T00:00:00.000Z
-4.3125,40.275528,7817078,MADRID,VILLA DEL PRADO,VILLA DEL PRADO,28630,"CALLE JUAN MARIA LEONET ZABALA, 19",D,-4.3125,40.275528,1.279,1.189,,,,,,,,,,,CASTROIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-4.301667,40.279472,7817079,MADRID,VILLA DEL PRADO,VILLA DEL PRADO,28630,"CARRETERA M-507 KM. 27,5",I,-4.301667,40.279472,1.349,1.275,0.976000,,1.335,,,,1.464,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.490083,40.10075,7817080,MADRID,VILLACONEJOS,VILLACONEJOS,28360,"CL CARRETERA ARANJUEZ ,56 (CR M-305 (M-305 km 19,8)",I,-3.490083,40.10075,1.349,1.269,0.939000,,1.339,,,,1.469,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.280639,40.434417,7817081,MADRID,VILLALBILLA,VILLALBILLA,28810,"CARRETERA M-233 KM. 6,800",D,-3.280639,40.434417,1.299,1.199,,,1.299,,,,,,,,CEPSA,P,dm,L-D: 7:00-22:00,L-D: 7:00-22:00,,2019-11-19T00:00:00.000Z
-3.316472,40.439139,7817082,MADRID,VILLALBILLA,VILLALBILLA,28810,CARRETERA ALCALA VILLAR DEL OLMO (DE) M-204 KM. 39,I,-3.316472,40.439139,1.359,1.259,,,1.359,,,,1.504,,,,BP VILLALBILLA,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-3.344611,40.452361,7817083,MADRID,VILLALBILLA,VILLALBILLA,28810,"CARRETERA ALCALA-PASTRANA KM. 4,400",N,-3.344611,40.452361,1.359,1.259,,,,,,,,,,,JULIO MUÑOZ,P,dm,"L-V: 07:00-20:30; S: 07:00-18:30; D: 08:00-13:30","L-V: 07:00-20:30; S: 07:00-18:30; D: 08:00-13:30",,2019-11-19T00:00:00.000Z
-3.36175,40.446528,7817084,MADRID,VILLALBILLA,VILLALBILLA,28810,"CARRETERA M-300 KM. 8,1",D,-3.36175,40.446528,1.359,1.259,,,1.329,,,,1.499,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-4.088111,40.302222,7817085,MADRID,VILLAMANTA,VILLAMANTA,28610,"CARRETERA M-507 KM. 6,700",N,-4.088111,40.302222,1.349,1.274,,,1.364,,,,1.491,,,,BP VILLAMANTA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-4.015306,40.467944,7817086,MADRID,VILLANUEVA DE LA CAÑADA,VILLANUEVA DE LA CAÑADA,28691,CARRETERA M-600 KM. 28,D,-4.015306,40.467944,1.358,1.279,,,1.369,,,,1.508,,,,SHELL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-11-19T00:00:00.000Z
-4.014944,40.468806,7817087,MADRID,VILLANUEVA DE LA CAÑADA,VILLANUEVA DE LA CAÑADA,28691,CARRETERA M-600 KM. 28,I,-4.014944,40.468806,1.358,1.279,,,1.369,,,,1.508,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-4.011194,40.437889,7817088,MADRID,VILLANUEVA DE LA CAÑADA,VILLANUEVA DE LA CAÑADA,28691,"AVENIDA SIERRA DE GUADARRAMA, 10",D,-4.011194,40.437889,1.339,1.259,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-4.093167,40.378722,7817089,MADRID,VILLANUEVA DE PERALES,VILLANUEVA DE PERALES,28609,CARRETERA M-501 KM. 27,D,-4.093167,40.378722,1.339,1.269,,,1.339,,,,1.459,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-4.092583,40.379556,7817090,MADRID,VILLANUEVA DE PERALES,VILLANUEVA DE PERALES,28609,"CARRETERA M-501 KM. 26,800",I,-4.092583,40.379556,1.339,1.269,,,1.339,,,,1.459,,,,GALP,P,OM,L-D: 06:00-20:30,L-D: 06:00-20:30,,2019-11-19T00:00:00.000Z
-3.974694,40.485111,7817091,MADRID,VILLANUEVA DEL PARDILLO,VILLANUEVA DEL PARDILLO,28229,"CR M-509, 7,300",I,-3.974694,40.485111,1.369,1.279,,,1.364,,,,1.508,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
-3.942472,40.486111,7817092,MADRID,VILLANUEVA DEL PARDILLO,VILLANUEVA DEL PARDILLO,28229,"CARRETERA M-509 KM. 4,4",D,-3.942472,40.486111,1.359,1.279,,,1.339,,,,,,,,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59,,2019-11-19T00:00:00.000Z
-3.2915,40.172528,7817093,MADRID,VILLAREJO DE SALVANÉS,VILLAREJO DE SALVANES,28590,"AVENIDA JUAN CARLOS I REY DE ESPAÑA, 3",N,-3.2915,40.172528,1.249,1.179,,,,,,,,,,,GALP,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.286111,40.166778,7817094,MADRID,VILLAREJO DE SALVANÉS,VILLAREJO DE SALVANES,28590,"AUTOVIA A-3 KM. 49,4",D,-3.286111,40.166778,1.349,1.279,,,1.339,,,,,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-11-19T00:00:00.000Z
-3.285472,40.167722,7817095,MADRID,VILLAREJO DE SALVANÉS,VILLAREJO DE SALVANES,28590,"AUTOVIA A-3 KM. 49,3",I,-3.285472,40.167722,1.359,1.289,,,1.349,,,,1.474,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-11-19T00:00:00.000Z
